30	61
54	86
51	77
44	83
36	74
27	67
20	61
22	68
56	105
54	92
24	72
61	113
28	72
33	85
21	64
50	102
25	77
22	96
30	56
47	74
24	50
40	77
29	56
31	62
56	90
59	91
41	81
47	79
25	60
34	76
38	73
63	113
50	94
46	80
27	77
44	85
27	55
52	82
65	95
52	84
55	85
37	63
46	69
44	67
50	76
24	84
31	65
29	70
26	61
62	92
58	90
39	63
58	96
28	65
39	75
31	70
50	96
53	99
41	79
21	74
48	98
52	96
34	82
27	67
55	107
26	76
38	119
28	58
78	108
26	50
26	59
19	45
41	73
26	56
37	66
29	67
57	88
21	54
43	84
53	88
29	80
28	67
36	74
27	74
38	80
28	55
57	87
41	71
32	66
21	52
25	47
20	50
70	95
41	67
49	113
51	84
34	75
30	67
26	54
53	85
59	83
39	79
27	68
29	71
23	60
37	81
32	80
37	79
54	102
27	79
39	84
29	72
24	65
17	68
49	99
43	116
77	113
56	84
26	50
82	115
29	56
46	91
38	73
54	85
42	85
46	82
62	103
58	89
61	98
64	133
62	108
38	76
33	78
44	82
23	58
59	92
34	70
66	105
50	76
54	81
54	83
47	80
54	82
63	123
61	98
52	105
73	113
49	80
58	97
51	81
51	94
77	122
38	82
44	84
76	129
40	94
56	99
50	104
48	106
76	123
39	93
62	118
39	104
54	121
43	108
47	79
28	54
26	47
36	74
60	88
59	94
46	84
20	51
71	109
20	49
64	113
30	59
27	66
64	131
21	74
37	72
57	105
65	102
47	86
61	94
22	59
59	99
37	64
60	87
40	71
43	77
46	78
27	82
31	75
55	105
32	64
52	84
33	71
27	57
49	94
70	116
63	109
23	64
27	84
47	104
32	82
32	86
57	116
61	108
71	123
25	78
40	105
21	87
43	119
31	61
30	58
15	40
24	57
34	60
55	100
24	61
29	63
29	67
26	56
39	77
23	58
33	71
48	108
53	101
37	76
39	90
39	78
30	66
35	64
37	76
31	70
30	59
61	85
23	55
78	110
22	56
33	91
29	76
42	96
30	64
48	77
62	102
29	60
52	94
63	106
44	91
48	95
26	80
63	119
45	93
30	84
35	97
32	79
56	111
28	86
30	91
49	114
60	138
41	72
22	49
57	80
23	62
23	53
46	92
27	67
29	66
38	78
35	66
54	105
44	75
40	77
63	124
68	114
59	97
71	122
44	82
31	71
68	96
38	74
39	78
27	57
29	59
29	63
33	64
25	58
35	89
28	70
27	78
30	66
27	55
29	73
41	74
44	86
29	73
31	90
47	92
39	94
27	84
34	80
50	105
32	89
43	89
58	114
20	73
48	113
40	110
34	105
28	58
47	73
32	58
45	84
31	56
19	62
28	73
33	66
63	108
26	58
30	67
26	60
53	90
35	98
40	89
31	69
52	103
57	92
28	64
61	89
56	90
27	66
50	79
60	86
47	79
64	95
52	86
30	86
25	69
46	98
53	90
55	84
31	74
17	51
31	76
21	65
28	82
52	97
53	110
54	111
54	102
26	77
31	96
34	85
34	81
59	113
23	89
22	83
37	110
62	99
36	62
70	96
57	85
43	75
34	78
28	70
61	95
32	75
45	82
44	82
28	61
49	88
31	93
58	107
38	69
33	79
35	78
54	95
70	100
31	68
31	69
30	59
59	85
34	65
41	70
58	90
20	73
29	76
28	81
52	87
43	74
24	70
59	93
64	111
65	112
29	83
25	70
58	112
25	81
39	84
37	88
62	119
5	53
32	83
42	98
69	129
25	90
30	91
27	61
42	71
41	65
26	58
34	65
60	104
31	73
27	59
42	87
45	77
43	81
37	74
54	94
55	117
24	69
24	60
38	84
32	71
33	68
54	87
39	79
28	62
56	85
28	58
26	55
41	75
25	59
29	80
30	74
49	97
30	66
25	51
43	87
48	80
29	74
31	79
36	88
54	98
54	109
27	84
36	77
61	113
37	91
60	110
52	101
57	113
30	92
25	89
32	102
33	64
22	52
53	75
49	84
42	75
24	72
64	112
34	62
30	74
42	70
38	77
57	95
46	84
34	93
32	76
28	64
53	101
36	76
46	84
60	95
25	65
49	88
29	57
63	95
28	60
47	73
19	52
35	87
28	75
29	77
36	71
42	68
33	72
31	66
44	86
47	93
41	92
46	94
40	99
35	89
26	67
62	111
26	79
27	74
44	93
26	82
21	83
24	88
45	116
27	63
52	82
53	76
36	69
54	84
21	65
32	72
32	65
23	68
37	69
33	74
34	71
25	63
28	92
56	103
41	73
28	75
45	81
27	67
51	82
46	84
28	71
55	81
44	70
17	48
55	83
47	79
4	51
54	104
53	102
42	76
58	87
40	81
28	64
32	74
27	72
28	70
29	77
26	84
33	88
41	85
55	100
53	110
59	104
38	86
23	76
63	127
24	90
70	141
35	70
61	87
29	54
33	67
60	90
36	80
25	65
50	83
19	60
40	69
41	80
25	60
31	69
41	101
44	93
23	58
39	87
34	73
30	65
27	59
28	67
30	70
52	80
50	80
61	96
37	66
52	85
63	112
45	95
37	88
26	63
27	56
59	101
61	94
58	105
40	87
42	88
29	74
31	89
63	118
27	70
24	71
28	82
31	78
31	77
54	104
33	104
36	102
34	88
44	74
28	53
21	41
33	67
21	49
46	79
56	86
37	61
28	62
44	75
34	73
60	107
27	74
53	124
72	127
48	89
27	82
64	105
64	105
42	76
25	62
48	85
52	86
56	87
66	97
53	75
53	91
45	125
42	85
56	113
36	76
51	77
55	97
55	77
50	94
31	85
50	90
67	113
42	89
71	133
44	90
36	83
45	93
51	101
27	85
33	94
66	136
30	83
67	142
57	88
25	51
18	38
49	91
18	49
24	64
25	61
33	63
22	63
54	87
30	68
64	106
48	89
39	121
38	92
42	83
38	95
36	82
35	77
31	59
29	67
44	79
60	89
37	72
39	67
36	68
44	78
73	138
42	88
30	88
35	75
62	95
68	116
23	49
29	74
38	95
31	72
29	71
23	65
46	114
50	89
33	83
58	109
39	86
35	83
44	109
34	106
43	93
45	129
16	47
45	72
19	44
27	67
53	85
26	70
23	57
29	54
19	63
30	62
55	90
28	74
31	77
43	119
20	66
33	80
26	77
39	82
42	82
53	89
54	89
56	96
51	83
51	82
70	100
32	63
60	96
76	142
38	81
41	101
67	109
30	64
47	92
25	55
57	109
40	94
43	87
59	99
62	109
33	96
57	100
21	68
25	74
24	75
28	83
52	106
63	127
86	145
53	134
19	52
23	51
18	44
20	62
31	66
36	84
34	70
27	62
44	88
35	72
50	92
46	92
42	83
42	113
40	95
61	104
69	123
27	71
55	97
35	74
29	67
28	67
41	69
53	89
43	76
63	96
65	103
49	116
54	101
25	92
37	76
28	62
35	80
35	65
67	121
57	109
36	83
64	111
54	101
26	96
66	105
33	79
18	71
27	83
27	72
58	115
33	101
34	91
26	110
17	47
20	48
15	39
17	61
19	51
18	65
25	63
45	72
5	53
50	88
23	63
52	94
59	103
60	129
57	118
75	118
48	100
63	109
30	66
29	67
37	72
36	72
37	70
36	67
28	57
28	56
44	82
51	115
45	90
42	95
38	79
23	59
34	76
52	81
31	81
38	91
32	74
53	99
25	69
44	105
46	91
54	105
32	79
38	95
34	78
66	123
23	90
24	83
72	160
51	81
17	42
16	45
40	82
20	55
17	57
26	63
35	70
18	63
28	64
34	71
24	71
35	80
37	118
30	93
44	89
39	94
57	103
34	75
26	58
47	79
46	82
39	65
42	72
35	59
34	65
62	104
31	95
45	79
29	89
72	113
35	67
67	108
36	72
61	109
71	130
34	78
35	79
72	121
45	101
59	95
76	128
33	85
34	83
32	69
58	118
21	83
28	82
5	104
17	44
54	79
15	44
33	69
26	57
27	73
29	67
19	51
26	71
41	71
67	102
22	60
45	87
41	114
56	125
74	114
36	81
28	69
28	66
35	71
28	63
55	93
35	62
40	73
37	65
39	70
38	76
35	97
34	76
35	86
58	100
28	57
73	117
31	57
34	79
25	83
55	92
58	100
67	111
59	117
60	92
35	77
35	87
26	76
24	69
30	88
54	113
45	97
27	115
43	74
21	49
16	43
39	74
20	53
48	94
24	59
35	65
21	65
27	61
36	74
29	72
33	73
29	111
53	113
70	111
26	74
34	73
33	64
33	66
42	79
30	66
37	73
60	96
42	70
34	62
39	77
29	94
21	62
40	89
69	104
37	65
74	116
29	55
43	87
29	82
58	92
56	93
74	119
59	115
33	70
51	99
28	80
58	110
30	79
64	124
26	86
31	85
25	114
47	72
21	49
18	44
17	57
18	51
29	72
25	58
35	68
25	65
48	80
31	69
21	65
32	80
41	108
71	131
64	105
80	135
26	66
38	82
40	75
41	74
78	109
66	93
38	69
72	96
55	86
43	81
35	98
26	64
38	82
40	75
33	63
60	98
27	52
43	88
35	86
50	93
24	69
30	73
32	93
55	91
25	67
34	87
19	70
24	68
28	84
30	96
26	75
29	110
50	80
28	56
41	64
26	58
25	58
40	82
29	66
42	72
30	71
37	73
27	65
25	70
56	101
28	89
40	103
46	89
46	96
31	72
37	77
66	103
35	71
64	100
39	72
58	92
67	92
32	63
68	107
35	98
31	74
50	99
35	70
62	93
45	86
33	67
36	80
43	99
40	78
47	95
29	82
45	99
54	90
43	91
40	93
22	72
52	96
28	87
56	119
19	80
77	156
30	60
49	77
21	52
30	75
39	76
50	107
73	110
39	86
48	97
47	93
56	102
72	117
36	76
33	109
33	85
63	98
52	125
22	64
64	104
59	96
30	74
78	117
55	107
74	99
43	74
47	74
37	80
53	112
31	73
28	85
31	70
20	55
60	107
39	68
75	119
73	121
48	94
64	115
54	126
49	113
50	91
44	98
63	145
52	105
42	109
33	90
37	104
64	127
47	157
17	47
55	90
51	84
24	75
22	72
40	93
45	85
56	109
17	61
46	93
42	91
65	110
39	80
34	111
24	74
30	67
23	94
31	63
33	72
56	88
22	65
44	84
20	59
50	75
47	75
26	54
53	95
58	121
58	99
45	104
14	58
34	67
43	85
17	43
25	66
56	107
18	66
24	76
14	79
19	91
53	93
28	78
20	99
37	83
58	118
54	110
47	123
29	90
25	131
32	69
31	68
25	59
66	118
24	66
43	95
32	69
16	70
68	126
22	69
32	84
54	99
41	84
18	94
21	71
57	93
25	92
22	55
22	54
65	102
36	73
52	92
18	63
37	61
21	51
34	62
46	87
51	112
17	54
26	83
41	81
17	51
49	97
31	59
23	66
21	76
54	107
47	100
18	87
30	97
22	58
63	115
28	88
18	65
24	84
27	81
53	112
9	69
43	149
55	91
38	67
39	72
35	80
37	88
28	79
40	73
26	77
50	94
41	94
34	81
25	70
24	67
32	102
45	90
56	91
47	97
27	59
58	96
42	76
45	88
56	95
19	71
50	74
35	61
35	69
20	59
37	93
44	75
19	72
18	50
60	93
54	94
39	69
53	101
28	81
49	104
50	103
69	134
55	125
26	62
48	105
21	89
67	119
22	80
29	83
21	81
23	83
59	155
60	91
27	59
66	101
43	98
30	73
28	84
30	67
41	88
45	88
42	99
30	81
63	107
35	76
43	112
34	78
33	64
63	108
32	73
22	62
54	89
22	58
49	91
46	89
52	76
42	76
28	57
40	79
44	110
45	77
27	78
40	78
49	80
49	82
28	57
47	99
39	94
22	78
26	81
52	115
43	105
25	58
26	81
56	124
48	99
20	78
58	113
28	87
16	78
30	131
31	68
63	95
21	63
48	97
57	101
41	92
21	56
22	73
21	64
28	76
38	84
25	69
37	76
45	118
43	87
26	59
24	74
36	83
49	85
18	51
45	83
26	61
24	72
54	78
29	57
36	61
52	92
55	116
39	77
23	77
30	68
23	57
34	75
43	71
27	73
28	83
23	74
45	95
22	85
15	82
63	101
23	81
21	93
45	100
23	81
23	80
29	90
24	83
59	154
52	86
41	67
54	89
40	86
47	89
34	90
47	76
22	74
51	93
35	78
44	93
43	89
19	59
54	121
21	70
23	52
23	75
37	80
20	60
22	52
25	67
61	103
42	80
46	73
49	75
50	79
39	77
58	113
20	55
21	72
21	54
58	92
18	56
50	80
62	109
21	76
23	74
22	76
24	94
21	80
55	97
31	85
18	89
46	95
30	86
57	118
21	78
29	88
22	120
53	85
52	75
49	82
25	69
37	88
22	73
23	55
53	122
20	60
40	80
47	92
27	68
47	83
42	115
47	92
47	81
47	96
47	84
41	84
33	68
25	63
24	59
46	89
43	71
53	79
28	58
24	67
24	86
38	66
19	75
30	66
39	71
51	90
19	53
26	78
21	85
20	75
31	86
21	88
24	83
44	83
43	96
22	95
17	71
50	107
23	80
24	87
22	80
40	142
24	55
20	48
61	93
24	66
20	62
40	90
62	96
32	80
44	88
54	103
43	85
59	104
34	69
40	104
55	100
22	53
58	110
56	94
41	80
57	100
24	61
44	83
59	99
23	51
26	53
21	51
42	88
26	78
9	46
53	108
44	81
21	51
40	76
13	43
50	101
22	76
25	81
25	75
56	125
21	81
21	57
16	68
51	128
54	103
49	100
26	85
29	86
44	102
39	141
26	55
28	58
36	69
24	68
21	66
29	80
39	76
24	72
32	77
23	70
30	76
35	77
41	82
22	83
25	68
21	59
36	85
40	82
34	73
50	82
52	90
61	100
55	93
38	60
21	48
25	55
29	73
57	113
24	60
22	76
29	63
53	86
58	94
45	76
39	91
21	74
28	83
46	97
30	101
26	83
54	85
44	96
41	117
49	98
36	91
22	80
38	101
56	118
24	126
54	85
22	44
31	59
43	79
63	92
33	74
40	79
58	102
77	130
39	82
40	70
84	124
81	120
37	109
57	103
34	72
65	118
43	83
77	104
27	69
41	81
27	59
48	78
29	54
51	76
53	75
67	100
32	93
35	76
4	62
4	33
3	27
43	77
86	108
68	105
79	119
55	103
58	93
85	140
15	68
57	109
66	122
33	89
57	111
36	99
70	127
33	100
74	127
43	134
66	101
63	86
30	59
55	98
23	52
30	62
59	101
24	61
48	101
22	56
44	80
39	81
43	80
45	125
27	71
66	107
52	99
28	69
55	82
24	66
35	74
54	94
23	50
46	72
25	50
54	86
25	59
22	82
24	67
44	108
28	58
55	86
45	86
22	45
26	65
50	91
21	73
48	86
25	84
24	74
23	70
19	71
57	116
51	104
23	89
11	68
32	96
63	122
48	134
53	88
54	75
25	56
64	107
27	56
25	62
50	88
35	80
45	94
27	64
33	66
33	77
27	67
25	100
52	95
59	97
33	85
50	94
17	49
28	71
66	101
51	92
28	58
24	50
24	49
25	56
19	58
25	86
36	79
48	112
31	61
33	60
38	79
45	70
22	71
37	80
17	66
52	92
28	85
49	100
50	98
27	77
17	82
49	103
23	89
54	116
34	98
23	82
23	112
42	76
23	51
30	64
61	99
45	75
29	63
54	95
66	108
59	113
25	66
30	64
59	100
68	112
54	129
41	85
22	61
55	106
22	67
63	95
57	105
28	65
36	74
35	65
53	82
23	50
26	56
23	52
57	115
61	103
59	119
22	53
51	82
22	57
42	76
43	91
45	88
43	96
23	62
34	92
28	77
41	94
61	111
23	88
48	97
54	112
23	81
30	92
15	75
50	138
60	98
27	58
61	95
44	82
35	69
29	62
59	96
54	97
40	94
49	92
25	61
25	68
50	93
64	136
49	94
24	64
15	67
61	106
8	32
50	94
29	65
22	60
23	55
32	57
58	85
30	62
33	68
25	86
42	87
26	90
36	68
29	60
24	60
23	48
52	99
35	81
21	72
23	63
25	81
30	88
30	75
49	106
25	93
36	89
29	89
26	86
25	89
22	86
30	111
47	79
27	58
23	57
29	72
53	91
27	60
24	65
44	85
25	75
65	103
27	60
59	101
56	97
27	99
52	97
46	88
37	93
61	106
28	58
25	67
25	64
26	66
46	75
27	54
24	50
19	51
25	59
58	116
51	92
30	90
25	59
33	63
18	57
57	81
57	101
37	82
27	75
54	95
26	88
33	84
56	107
21	77
47	110
61	114
35	95
44	106
23	95
34	104
26	114
23	55
39	68
27	60
39	82
63	93
23	61
59	97
51	91
65	118
60	94
61	95
44	89
57	97
42	110
53	95
54	96
28	86
49	92
24	55
41	80
27	63
55	96
60	90
26	52
16	43
20	49
28	67
41	99
24	62
20	77
15	49
18	47
47	86
39	67
37	84
55	103
38	89
18	66
54	114
58	116
23	67
56	112
29	85
47	97
28	89
48	109
21	86
53	114
25	109
39	75
25	55
24	56
24	68
44	75
29	62
25	65
28	69
24	73
26	62
30	65
55	97
40	82
48	114
33	73
38	79
51	107
61	105
30	58
25	68
20	65
16	53
26	58
31	57
19	45
26	59
25	61
60	117
59	100
27	81
22	57
51	79
57	95
20	49
19	59
58	101
21	72
38	83
27	82
36	91
51	104
38	91
22	76
31	84
26	78
20	75
52	111
21	80
22	106
23	56
57	86
22	57
50	90
29	56
25	61
60	99
47	90
22	70
49	87
58	93
63	108
61	97
54	123
53	99
24	59
26	86
27	70
22	53
59	102
21	57
26	66
24	54
41	71
28	54
42	74
23	58
25	78
52	94
23	84
24	53
19	47
63	96
44	71
24	66
19	67
49	99
52	91
31	87
53	107
47	95
4	59
54	114
19	69
58	111
56	113
19	79
19	81
23	102
58	88
23	54
26	60
40	76
26	52
47	84
26	66
26	67
26	75
39	77
64	98
37	78
41	81
30	97
46	91
29	67
27	82
37	78
42	73
56	101
29	71
46	82
56	89
27	55
27	52
26	55
27	58
24	78
31	74
54	113
27	62
18	47
48	84
26	53
21	60
53	99
45	93
34	74
23	80
21	72
32	80
52	104
23	84
32	85
38	89
51	111
25	89
19	77
44	129
36	81
56	82
30	63
54	93
37	76
30	99
38	97
49	107
35	89
57	103
33	69
56	110
34	81
70	152
36	92
8	49
37	89
47	90
52	86
43	76
55	92
71	102
63	99
54	81
57	84
68	91
55	81
33	78
48	87
44	110
30	63
42	69
43	78
41	65
38	78
43	86
41	79
45	82
50	94
40	91
42	80
43	97
58	118
49	93
50	97
34	87
49	113
64	119
42	110
32	72
39	69
29	64
70	107
50	92
50	113
33	82
31	86
52	106
28	69
31	72
57	104
43	90
39	106
22	77
33	73
43	93
24	61
23	54
13	51
22	56
43	73
22	57
66	91
26	47
27	49
29	55
26	68
69	107
56	122
57	94
45	72
28	64
18	43
26	67
31	76
24	62
49	89
35	85
22	68
58	93
52	108
22	83
26	72
25	71
20	66
57	120
24	79
78	150
28	68
67	97
20	55
49	89
50	95
16	77
58	108
27	82
51	106
26	65
22	57
44	94
56	104
21	84
26	78
30	66
56	110
25	60
22	56
20	48
56	90
24	58
25	61
41	67
60	84
64	88
47	73
58	101
47	88
25	85
24	59
57	84
21	50
52	76
22	61
22	66
21	59
4	44
40	89
53	103
41	77
42	91
22	82
19	65
48	90
56	110
25	85
26	74
34	107
66	106
30	64
28	61
28	67
59	101
53	116
65	119
28	80
25	78
34	71
55	95
28	79
49	92
42	107
66	121
34	72
56	107
23	61
21	54
23	55
59	96
21	52
61	97
23	49
23	45
36	59
34	59
39	84
22	59
22	83
25	56
20	44
23	58
21	46
25	64
64	102
20	54
20	58
64	113
26	75
22	68
26	77
29	86
51	97
54	99
47	99
21	84
56	103
54	133
19	58
21	55
16	47
21	59
52	96
57	117
33	89
61	113
33	85
69	108
51	88
44	95
26	73
26	90
24	83
43	82
18	71
57	98
26	59
20	54
24	60
42	76
53	89
24	49
26	51
25	49
56	83
63	108
22	57
27	83
31	64
21	50
17	50
25	51
23	62
24	66
24	63
24	66
25	77
29	76
39	81
59	109
27	88
39	83
27	70
19	72
22	80
42	89
28	100
22	60
38	73
25	59
22	58
45	88
39	99
35	90
61	113
30	76
57	93
30	67
30	77
51	93
70	134
29	83
57	97
27	82
24	60
33	67
41	78
22	61
26	59
35	70
20	43
23	46
20	42
56	86
22	69
29	63
19	74
31	67
24	52
39	72
23	48
17	61
59	99
24	59
23	61
49	101
52	102
24	63
30	82
48	109
48	95
61	109
60	113
30	90
48	101
45	118
28	63
21	55
21	56
24	62
64	104
32	93
29	90
34	84
61	113
68	108
23	59
30	80
33	75
27	93
56	113
28	63
33	87
26	63
24	56
24	58
25	64
25	62
29	64
27	52
30	57
30	52
23	48
22	66
48	84
26	82
34	66
27	57
30	64
21	47
21	57
24	70
26	65
24	65
48	100
59	106
26	65
34	84
24	88
58	102
59	101
23	71
27	84
27	77
47	121
51	86
26	59
18	54
28	61
43	88
54	118
61	109
25	75
53	102
35	68
25	61
42	91
62	102
27	91
30	85
32	66
24	73
55	94
36	65
49	83
23	60
31	61
42	78
51	73
47	72
26	48
32	60
45	93
31	62
15	72
27	61
24	49
37	70
52	76
27	67
49	90
62	100
18	57
24	74
45	95
57	96
33	87
23	81
21	65
52	97
52	98
49	110
39	94
21	93
67	101
26	61
51	80
25	56
48	90
53	116
42	88
44	94
66	115
68	105
28	64
26	77
68	105
31	95
31	80
59	98
17	71
48	89
23	54
33	65
25	60
24	58
52	92
25	50
56	81
47	71
25	54
25	70
21	59
50	107
33	62
61	91
39	74
47	72
25	66
48	90
45	82
56	90
27	76
32	80
23	60
32	84
26	85
55	102
56	100
47	89
50	109
49	100
34	110
47	83
23	53
30	63
41	73
23	68
34	92
43	90
31	80
28	74
44	78
23	59
30	78
33	74
26	87
56	113
47	82
59	110
63	102
25	52
42	73
44	77
24	57
33	69
57	81
33	55
29	51
27	53
23	67
19	56
25	80
25	59
37	65
21	55
32	58
20	62
45	80
37	73
22	58
22	71
49	98
60	98
32	83
24	83
45	92
42	87
48	94
33	90
30	82
50	126
18	58
26	65
22	59
30	75
55	86
36	88
36	76
77	119
50	101
49	111
38	84
55	107
19	75
43	120
37	108
28	78
23	78
55	108
47	89
28	71
28	65
40	83
41	83
83	123
28	68
66	104
48	88
18	96
29	79
31	91
70	115
39	75
34	82
32	74
56	105
50	100
56	134
39	87
69	153
48	123
47	99
29	82
33	105
53	109
29	92
30	100
31	123
44	117
52	135
18	51
17	64
41	79
51	97
60	94
32	91
35	76
28	74
24	76
53	113
29	78
62	111
20	71
27	99
43	109
19	66
68	127
51	104
52	94
23	64
22	63
